latitude;longitude;GoPlaceIt_CL;PortalInmobiliario;Yapo
-33.438329338516006;-70.66277320916748;;;1.0
-33.4383293;-70.6627732;;2.0;
-33.4383236;-70.6072472;;5.0;
-33.43832162698885;-70.64452327776134;;;1.0
-33.4383212;-70.5887236;1.0;;2.0
-33.4383204;-70.6508307;;;1.0
-33.4383202;-70.6564636;;2.0;
-33.43832;-70.63033;;;1.0
-33.43832;-70.6068;1.0;;
-33.438317507483205;-70.60818672180176;;;4.0
-33.438317507483;-70.608186721802;4.0;;
-33.4383175;-70.6081867;;5.0;
-33.4383163;-70.6501389;;4.0;
-33.4383139;-70.6504148;;1.0;
-33.4383103;-70.6421678;;2.0;
-33.4383098;-70.6257459;1.0;1.0;
-33.4383087;-70.6421661;;4.0;
-33.4383011;-70.6004028;;1.0;
-33.4383011;-70.5881271;;2.0;
-33.438287733606;-70.645600258856;1.0;;
-33.4382834;-70.6635963;2.0;5.0;
-33.438283249845576;-70.65616145538989;;;1.0
-33.4382832;-70.6561615;;1.0;
-33.438282;-70.6635971;;2.0;
-33.438282;-70.6586227;;2.0;
-33.438281695499384;-70.63820600509644;;;1.0
-33.4382715;-70.6410854;;4.0;1.0
-33.4382711;-70.6471368;;;1.0
-33.4382708;-70.6590462;;2.0;
-33.438270769366;-70.659046163754;1.0;;
-33.438269;-70.659631;3.0;3.0;
-33.4382668;-70.5872345;;2.0;
-33.438266;-70.5872313;1.0;1.0;
-33.438264;-70.6410276;;1.0;
-33.4382586;-70.6008875;;1.0;
-33.438257;-70.6724209;;1.0;
-33.4382566;-70.6322519;;;1.0
-33.4382553;-70.6322556;;1.0;
-33.4382459;-70.6411028;;1.0;
-33.438245883501;-70.641102790833;1.0;;
-33.4382458835008;-70.6506729125977;;;1.0
-33.43824588350077;-70.66117644309996;;;1.0
-33.43824588350077;-70.65067291259766;1.0;;
-33.4382451;-70.6500701;;1.0;
-33.4382448;-70.6595517;;1.0;
-33.4382389;-70.6770748;;1.0;
-33.4382389;-70.5995133;1.0;1.0;
-33.4382382;-70.6307428;1.0;1.0;1.0
-33.4382374;-70.6612224;;1.0;
-33.4382368;-70.6621325;;3.0;
-33.4382362;-70.6563644;;5.0;
-33.4382361;-70.6563611;;8.0;
-33.438231;-70.670486;;3.0;
-33.4382309;-70.6584817;;2.0;1.0
-33.43822852537097;-70.6266941579606;;;1.0
-33.4382285;-70.6266942;;2.0;
-33.4382248;-70.6586533;;9.0;
-33.4382248;-70.5892181;;3.0;
-33.4382231;-70.5887708;;1.0;
-33.43822;-70.6292498;;2.0;
-33.4382175;-70.6483419;;3.0;
-33.4382141;-70.64276989999999;;;1.0
-33.4382057;-70.6468506;;2.0;
-33.438203536137;-70.588930981975;1.0;;
-33.4382035;-70.588931;;3.0;
-33.4382019;-70.6022034;;2.0;
-33.4382012;-70.6408782;;1.0;
-33.4382002;-70.6482714;1.0;3.0;2.0
-33.4382;-70.5959;;1.0;
-33.4381951;-70.6570441;2.0;6.0;1.0
-33.4381943;-70.6570435;;5.0;
-33.4381943;-70.5868759;;1.0;
-33.4381874;-70.6323448;;1.0;
-33.438186;-70.658943;1.0;1.0;
-33.4381857;-70.6024084;2.0;3.0;2.0
-33.43818;-70.60552;;;1.0
-33.4381764;-70.6576758;;;2.0
-33.438176;-70.668188;;1.0;1.0
-33.43817426;-70.65908432;;;1.0
-33.43817425945921;-70.65230369567871;;;1.0
-33.4381673;-70.6086872;;1.0;
-33.4381575;-70.6436187;;1.0;
-33.43815749970324;-70.6436186777325;;;1.0
-33.4381568;-70.6033505;;1.0;
-33.4381561;-70.5951462;;2.0;
-33.4381554;-70.5951474;;1.0;
-33.4381545;-70.6584224;;4.0;
-33.4381537;-70.6021824;3.0;2.0;
-33.4381523;-70.6021805;;3.0;
-33.4381485;-70.6405106;;1.0;
-33.4381467;-70.6315411;;1.0;
-33.438146671179;-70.631541103423;1.0;;
-33.4381459;-70.6382146;;3.0;
-33.43814589999999;-70.6382146;;;1.0
-33.4381447;-70.6574936;;3.0;
-33.4381447;-70.6574783;;18.0;
-33.4381447;-70.6382141;;1.0;
-33.4381445;-70.6574797;1.0;21.0;4.0
-33.438144;-70.6574806;;3.0;
-33.438143;-70.632343;;1.0;
-33.438143;-70.63234299999999;1.0;;
-33.438143;-70.620922;1.0;1.0;
-33.4381428;-70.6758141;3.0;16.0;3.0
-33.4381413;-70.6703818;;1.0;
-33.4381409;-70.6755676;;1.0;
-33.4381389;-70.6591511;1.0;;1.0
-33.4381371;-70.6323013;;2.0;
-33.4381371;-70.6005707;;1.0;
-33.4381371;-70.5987625;;1.0;
-33.4381329;-70.658205;1.0;3.0;1.0
-33.4381315;-70.6085585;;1.0;
-33.4381294;-70.6077576;;1.0;
-33.43812840904734;-70.60586997168468;;;1.0
-33.438128409047;-70.605869971685;1.0;;
-33.4381284;-70.60587;;2.0;
-33.438128;-70.6566096;;1.0;
-33.4381239;-70.5915365;1.0;4.0;
-33.438123;-70.657334;;11.0;14.0
-33.4381229;-70.6089044;;1.0;
-33.438122852213;-70.608904426984;1.0;;
-33.438122;-70.6759473;1.0;;
-33.4381218;-70.6759491;;1.0;
-33.438118;-70.6597672;;2.0;
-33.4381163;-70.6568016;2.0;2.0;
-33.4381147;-70.6582651;;1.0;
-33.4381145;-70.6598979;;3.0;
-33.43811446642063;-70.65989788110352;;;1.0
-33.4381116;-70.6482589;;2.0;
-33.4381116;-70.5986746;;13.0;5.0
-33.438111;-70.641585;1.0;;
-33.4381104;-70.6558151;;2.0;
-33.4381104;-70.598671;;8.0;
-33.4381084;-70.6457079;;1.0;
-33.438108350138;-70.6457078775;1.0;;
-33.4381065;-70.6362839;;3.0;
-33.4381055;-70.6704196;1.0;2.0;
-33.4381037;-70.6006212;;2.0;
-33.43810330000001;-70.6599026;1.0;;
-33.4381033;-70.6599026;1.0;4.0;
-33.438103;-70.657486;2.0;;
-33.438103;-70.640526;1.0;;
-33.4381027;-70.6709366;;2.0;
-33.4381027;-70.6443634;;4.0;
-33.4381003;-70.5992556;1.0;4.0;
-33.4381003;-70.59925559999999;;;1.0
-33.4380995;-70.6006038;;1.0;
-33.4380989;-70.6416016;;1.0;
-33.4380989;-70.6361008;;1.0;
-33.4380989;-70.5915985;;2.0;
-33.438097;-70.675329;1.0;;
-33.4380961;-70.5889629;;1.0;
-33.4380953;-70.6382174;;9.0;
-33.4380951;-70.6569519;;1.0;
-33.4380951;-70.6485901;;11.0;
-33.4380951;-70.58897;;2.0;
-33.4380951;-70.5889664;;4.0;
-33.438095092773;-70.588966369629;1.0;;
-33.438091106757;-70.658246564725;1.0;;
-33.4380911;-70.6582466;;1.0;
-33.4380875;-70.6582489;;2.0;
-33.4380836;-70.6582642;;2.0;
-33.438083;-70.591608;1.0;1.0;
-33.4380821;-70.6586739;1.0;2.0;1.0
-33.4380821;-70.5985672;;1.0;
-33.438082072;-70.5985672;1.0;;
-33.4380798;-70.596283;;4.0;
-33.4380798;-70.5908356;;1.0;
-33.4380747;-70.5986795;;1.0;
-33.4380722;-70.6006241;;7.0;
-33.4380699;-70.5882975;;1.0;
-33.438066823286015;-70.65886974334717;;;1.0
-33.4380646;-70.6583328;;4.0;
-33.4380643;-70.5926732;;1.0;
-33.4380608;-70.6470122;;1.0;
-33.4380608;-70.6427307;;1.0;
-33.43806;-70.620827;1.0;1.0;
-33.438058;-70.656056;;1.0;
-33.4380512;-70.6361246;;5.0;
-33.4380455;-70.667717;;1.0;
-33.4380455;-70.6561127;;5.0;
-33.4380452;-70.6677174;;2.0;
-33.4380451;-70.6561147;1.0;7.0;3.0
-33.4380438;-70.6249033;;1.0;
-33.438043780635;-70.624903292691;1.0;;
-33.438043;-70.600485;1.0;;
-33.4380426;-70.6095828;;4.0;
-33.4380417;-70.6728592;;3.0;
-33.4380417;-70.6597214;;1.0;
-33.438041;-70.625071;1.0;;
-33.4380405;-70.6440823;;2.0;
-33.438040460639;-70.64408227404;1.0;;
-33.438039;-70.644544;1.0;2.0;
-33.4380371;-70.6575387;;1.0;
-33.438032524218;-70.658210553442;1.0;;
-33.43803252421768;-70.65821055344239;;;1.0
-33.4380325;-70.6582106;;1.0;
-33.438031011198724;-70.64517974853516;;;1.0
-33.4380245;-70.6290295;;2.0;
-33.4380231;-70.6564773;4.0;;
-33.4380231;-70.65647729999999;1.0;;
-33.4380226;-70.6564789;;2.0;
-33.4380226;-70.58724289999999;1.0;;
-33.4380225;-70.6452908;;;14.0
-33.43802;-70.64529;1.0;;1.0
-33.4380163;-70.597635;;1.0;
-33.438015;-70.6565399;;3.0;
-33.438015;-70.5976334;;1.0;
-33.43801310514954;-70.66352605819702;;;1.0
-33.438013;-70.599303;1.0;1.0;
-33.4380112;-70.5904999;;1.0;
-33.43801;-70.63167;;;1.0
-33.4380074;-70.6457062;;1.0;
-33.4380074;-70.6456833;;1.0;
-33.438006449397;-70.609144482587;1.0;;
-33.4380064;-70.6091445;;1.0;
-33.4380047;-70.6267877;2.0;4.0;3.0
-33.438004;-70.59921;;1.0;
-33.4380038;-70.6671185;1.0;;
-33.4380035;-70.6202087;;2.0;
-33.4379997;-70.6429977;;1.0;
-33.4379997;-70.6347809;;7.0;
-33.4379997;-70.6250992;;1.0;
-33.4379997;-70.600502;;1.0;
-33.4379997;-70.6004028;;1.0;
-33.437998012814;-70.646986180121;1.0;;
-33.437998;-70.6469862;;2.0;
-33.4379952;-70.5992174;;1.0;
-33.437995199096655;-70.59921741485596;;;1.0
-33.437995179216685;-70.64716992002104;1.0;;
-33.437995;-70.599689;1.0;;
-33.4379921;-70.6484909;;14.0;
-33.4379904;-70.64849160000001;;;3.0
-33.4379904;-70.6484916;3.0;9.0;1.0
-33.43799;-70.63541;4.0;;
-33.43799;-70.60462;;;2.0
-33.4379882;-70.6448686;;3.0;
-33.4379845;-70.6447754;;97.0;
-33.4379839;-70.6469647;11.0;12.0;
-33.4379839;-70.644776;20.0;54.0;11.0
-33.4379819;-70.6636577;;1.0;
-33.4379819;-70.6380434;;11.0;
-33.437981857459;-70.663657684294;;;1.0
-33.4379813;-70.644976;;1.0;
-33.437981;-70.644974;11.0;4.0;
-33.4379808;-70.594348;;2.0;
-33.4379807;-70.5943451;;7.0;
-33.437977;-70.656113;3.0;1.0;1.0
-33.4379768;-70.6024933;;2.0;
-33.4379753;-70.6706379;1.0;1.0;
-33.437971;-70.600399;1.0;;
-33.437969607972;-70.651701090877;1.0;;
-33.4379696;-70.6517011;;1.0;
-33.4379692;-70.641243;;1.0;
-33.4379675;-70.6412413;;3.0;
-33.4379675;-70.64081147731505;;;1.0
-33.4379675;-70.640811477315;1.0;;
-33.437967;-70.629699;1.0;2.0;
-33.4379659;-70.6447756;1.0;2.0;
-33.4379654;-70.6558151;;7.0;
-33.4379654;-70.6447754;;1.0;
-33.4379654;-70.6000061;;1.0;
-33.4379649;-70.6456423;;1.0;
-33.4379642;-70.6558162;3.0;1.0;1.0
-33.4379638;-70.644755;1.0;1.0;1.0
-33.4379609;-70.6577814;;1.0;
-33.4379609;-70.65778139999999;;;1.0
-33.4379606;-70.6557772;5.0;8.0;8.0
-33.43796;-70.65776;;;1.0
-33.43796;-70.65625;;;3.0
-33.43796;-70.65153;;;1.0
-33.4379596;-70.6687116;;3.0;
-33.43795938697979;-70.65118789672852;1.0;;
-33.43795938697979;-70.65075874328613;1.0;;
-33.437958;-70.645042;4.0;1.0;
-33.4379569;-70.6568055;1.0;2.0;1.0
-33.4379548;-70.6308303;1.0;2.0;
-33.4379539;-70.6308289;;1.0;
-33.4379538;-70.6582372;1.0;2.0;
-33.4379529;-70.6417148;;1.0;
-33.43795289999999;-70.6417148;;;1.0
-33.4379508;-70.6166744;2.0;3.0;
-33.43795043394827;-70.65407395362854;;;1.0
-33.4379501;-70.6360245;;2.0;
-33.4379501;-70.6166763;;2.0;
-33.4379463;-70.603508;;4.0;
-33.4379425;-70.6468811;;1.0;
-33.4379349;-70.6469803;;1.0;
-33.4379349;-70.6111298;;1.0;
-33.4379334;-70.6612232;;;1.0
-33.437933;-70.656878;2.0;;
-33.4379289;-70.6023651;1.0;;
-33.4379284;-70.6112318;1.0;2.0;
-33.4379283;-70.6558228;1.0;2.0;
-33.4379275;-70.6306804;;3.0;
-33.4379272;-70.6558228;;5.0;
-33.4379272;-70.6306839;;3.0;
-33.4379272;-70.6023636;;2.0;
-33.437921;-70.655813;1.0;1.0;
-33.43792;-70.66775;2.0;;
-33.437919;-70.644627;;1.0;
-33.4379184;-70.6456135;;1.0;
-33.4379129;-70.6436457;;1.0;
-33.437912;-70.644519;1.0;;
-33.437912;-70.6444473;;14.0;
-33.437912;-70.644261;1.0;;
-33.4379101;-70.64445;;1.0;
-33.4379101;-70.64444999999999;1.0;;1.0
-33.43791;-70.65576;;;4.0
-33.43791;-70.59016;;;1.0
-33.4379082;-70.6467133;;1.0;
-33.4379011;-70.6565022;;3.0;
-33.4379005;-70.6445007;;1.0;
-33.4379005;-70.6387024;;2.0;
-33.4379005;-70.6006012;;1.0;
-33.4379005;-70.600502;;1.0;
-33.4378979;-70.6662188;;;1.0
-33.4378978;-70.6599249;;1.0;
-33.4378977;-70.6581508;;2.0;
-33.4378967;-70.6554413;;2.0;
-33.4378944;-70.6446473;;1.0;
-33.4378936;-70.6405146;1.0;1.0;
-33.4378929;-70.6561966;;2.0;
-33.4378926;-70.6197666;;1.0;
-33.4378906;-70.6469081;;1.0;
-33.4378905764223;-70.64690806078373;;;1.0
-33.437890576422;-70.646908060784;1.0;;
-33.4378891;-70.6472015;;2.0;
-33.4378891;-70.6141052;;2.0;
-33.43788776270174;-70.658118724823;;;1.0
-33.43788776270174;-70.65075874328613;1.0;;
-33.4378863;-70.6362044;8.0;17.0;12.0
-33.4378853;-70.6362076;;13.0;
-33.4378815;-70.6472168;;2.0;
-33.4378771;-70.6467022;;1.0;
-33.4378763;-70.6140985;;1.0;
-33.437876266178;-70.614098450444;1.0;;
-33.4378738;-70.6436462;;4.0;
-33.4378733;-70.6449276;;1.0;
-33.4378731;-70.60219;;3.0;
-33.4378709;-70.6004563;;1.0;
-33.43787086;-70.60045626;1.0;;
-33.4378667;-70.6409867;3.0;1.0;
-33.437864;-70.600571;1.0;;
-33.4378624;-70.6442871;;1.0;
-33.4378624;-70.64386;;6.0;
-33.4378624;-70.6438599;;3.0;
-33.4378624;-70.6394653;;8.0;
-33.43786239624;-70.643859863281;1.0;;
-33.437862;-70.64389;1.0;10.0;6.0
-33.437862;-70.64386;;4.0;
-33.4378619;-70.6559838;1.0;1.0;1.0
-33.4378614;-70.6438567;1.0;4.0;
-33.4378613;-70.6166744;;1.0;
-33.437861;-70.643428;1.0;;
-33.43786;-70.640941;1.0;;
-33.437858;-70.604935;14.0;;
-33.4378565;-70.593103;;2.0;
-33.4378524;-70.5989816;;1.0;
-33.4378514;-70.6507248;;2.0;
-33.437851;-70.6507263;;2.0;
-33.437851;-70.6435318;;3.0;
-33.4378490128235;-70.6557905673981;;;1.0
-33.4378458;-70.6448244;;34.0;
-33.4378449;-70.656157;2.0;1.0;2.0
-33.4378439;-70.6504796;;4.0;
-33.437843;-70.65531849999999;;1.0;
-33.437842997498;-70.655318498611;1.0;;
-33.4378406;-70.6019592;;2.0;1.0
-33.4378401;-70.6443053;;2.0;2.0
-33.4378362;-70.6414123;;2.0;
-33.437836188609;-70.641412292134;1.0;;
-33.43783618860853;-70.64141229213439;;;1.0
-33.4378355;-70.6555019;1.0;2.0;1.0
-33.4378351;-70.6555527;;2.0;
-33.437835086282;-70.655552692261;2.0;;
-33.4378312;-70.5945246;;2.0;1.0
-33.4378289;-70.631772;;1.0;
-33.4378281;-70.608902;;3.0;
-33.43782623270885;-70.63041186870856;;;1.0
-33.4378262;-70.6304119;;2.0;
-33.4378245;-70.6337087;;1.0;1.0
-33.4378242;-70.6337051;;3.0;
-33.4378241;-70.644221;1.0;;1.0
-33.437823;-70.655627;1.0;;
-33.4378217;-70.6469727;7.0;35.0;6.0
-33.4378217;-70.64697269999999;;;4.0
-33.4378204;-70.6469727;;12.0;
-33.4378204;-70.6364059;;1.0;
-33.437817;-70.6554784;;3.0;
-33.4378163;-70.648424;1.0;1.0;
-33.4378161383646;-70.6555223464966;;;1.0
-33.4378161383646;-70.6507587432861;;;1.0
-33.43781613836456;-70.65552234649658;1.0;;
-33.43781613836456;-70.65075874328613;1.0;;
-33.437816;-70.650211;;1.0;
-33.437816;-70.648424;3.0;2.0;
-33.437814432273;-70.625193801644;1.0;;
-33.4378144;-70.6251938;;1.0;
-33.437813;-70.655525;1.0;1.0;
-33.4378127;-70.6555246;;;1.0
-33.43781;-70.62913;;;1.0
-33.437809;-70.643959;;2.0;
-33.437809;-70.6411591;;2.0;
-33.437809;-70.6291351;;4.0;
-33.4378052;-70.654274;;1.0;
-33.4378052;-70.5991135;;1.0;
-33.4378052;-70.5991103;2.0;2.0;2.0
-33.4378052;-70.59911029999999;;;1.0
-33.4378048;-70.6511844;;2.0;
-33.4378047;-70.6578492;;1.0;
-33.43780465969436;-70.65784920399332;;;1.0
-33.4378014;-70.6447983;;1.0;
-33.4378014;-70.6445007;;1.0;
-33.4378014;-70.6430969;;1.0;
-33.4378014;-70.6110992;;1.0;
-33.4378014;-70.5920029;;1.0;
-33.4378;-70.65044999999998;1.0;;
-33.4377984;-70.6799085;;1.0;
-33.437798;-70.6046904;;2.0;1.0
-33.437797;-70.650445;;1.0;
-33.4377968;-70.6504451;1.0;;
-33.4377963;-70.6555006;;4.0;2.0
-33.4377942;-70.6444785;;18.0;
-33.4377937;-70.6554871;;1.0;
-33.4377922;-70.6684174;1.0;;
-33.4377904;-70.5919683;;25.0;
-33.43779;-70.63527;1.0;;
-33.43779;-70.60206;;;4.0
-33.4377876;-70.6213354;;2.0;
-33.4377861;-70.6473312;;21.0;
-33.4377858;-70.6473288;2.0;5.0;1.0
-33.4377823;-70.6498032;;47.0;
-33.4377819;-70.6348229;;1.0;1.0
-33.4377803261738;-70.67586421966553;;;1.0
-33.43778;-70.670127;1.0;;
-33.43778;-70.65028;1.0;;
-33.4377793;-70.6056786;;;1.0
-33.4377793;-70.60567859999999;1.0;;
-33.4377789;-70.6439975;;8.0;
-33.437778858924;-70.64399745822;6.0;;
-33.437778;-70.6447315;;2.0;
-33.4377767;-70.6502538;1.0;2.0;1.0
-33.4377756;-70.6504502;1.0;;
-33.4377747;-70.6443634;;2.0;
-33.4377747;-70.619545;;2.0;
-33.4377747;-70.6079636;;1.0;
-33.4377693;-70.6040094;;1.0;
-33.4377686;-70.6305349;;1.0;
-33.437768;-70.64694;;1.0;
-33.437763;-70.629136;1.0;1.0;
-33.437763;-70.611153;2.0;;
-33.4377621;-70.6423595;;1.0;
-33.4377594;-70.6660461;;1.0;
-33.4377594;-70.646904;;5.0;
-33.4377592;-70.6111192;;1.0;
-33.4377581;-70.629945;;1.0;
-33.437758080893;-70.629945040172;1.0;;
-33.4377565;-70.6504155;1.0;3.0;1.0
-33.4377556;-70.6469421;;1.0;
-33.4377545;-70.63051340000001;;;1.0
-33.4377545;-70.6305134;2.0;8.0;1.0
-33.437754;-70.643127;1.0;;
-33.4377533;-70.6757712;;1.0;
-33.4377519;-70.6110713;1.0;;
-33.437748;-70.6261511;;1.0;
-33.4377471;-70.6111056;;1.0;
-33.4377445139683;-70.6509304046631;;;1.0
-33.4377445139683;-70.6508445739746;;;1.0
-33.43774451396826;-70.65093040466309;2.0;;
-33.43774451396826;-70.65084457397461;1.0;;
-33.43774451396826;-70.65075874328613;1.0;;
-33.43774451396826;-70.65067291259766;;;1.0
-33.4377435;-70.6933359;;;1.0
-33.4377424;-70.655368;;1.0;
-33.4377392;-70.5878476;;2.0;
-33.4377384;-70.6289208;5.0;6.0;7.0
-33.4377381;-70.6270484;;5.0;
-33.4377373;-70.636394;;1.0;
-33.4377365;-70.6640472;;1.0;
-33.4377365;-70.5905991;;1.0;
-33.43772660785996;-70.6444501876831;;;1.0
-33.4377251;-70.5868073;;2.0;
-33.4377232;-70.6289524;1.0;1.0;
-33.4377213;-70.6441422;;4.0;
-33.4377213;-70.6440659;;3.0;
-33.4377213;-70.6195755;;2.0;
-33.4377189;-70.5939983;;1.0;
-33.4377183;-70.6636195;1.0;7.0;6.0
-33.4377174;-70.66362;;1.0;
-33.4377174;-70.5940018;;1.0;
-33.4377136;-70.6298065;;1.0;
-33.4377136;-70.6157303;;2.0;
-33.4377136;-70.6018295;;1.0;
-33.4377125;-70.6304274;;1.0;
-33.4377075;-70.6441556;;4.0;
-33.43770747494;-70.6441555712;3.0;;
-33.4377022;-70.6410751;;4.0;
-33.4377;-70.65535;1.0;;
-33.4376984;-70.6324005;;1.0;
-33.43769634083;-70.628773027272;1.0;;
-33.4376963;-70.628773;;2.0;
-33.4376927;-70.6206385;;1.0;
-33.437686;-70.632431;1.0;;
-33.4376857;-70.6434476;;1.0;
-33.4376848;-70.5921631;2.0;2.0;
-33.4376844;-70.61112990000001;;;4.0
-33.4376844;-70.6111299;6.0;21.0;4.0
-33.4376831;-70.6111298;;29.0;
-33.4376793;-70.6554413;;1.0;
-33.4376793;-70.6497879;;7.0;
-33.4376793;-70.6434784;;1.0;
-33.4376793;-70.642662;;8.0;
-33.4376766;-70.6494412;;1.0;
-33.437674848;-70.593828078;1.0;;
-33.4376687;-70.6935041;4.0;;
-33.4376668;-70.5880544;;1.0;
-33.4376618;-70.6575567;1.0;1.0;
-33.4376618;-70.655368;8.0;15.0;11.0
-33.4376602;-70.6757507;;1.0;
-33.4376602;-70.655365;;17.0;
-33.4376602;-70.6427612;;4.0;
-33.4376597;-70.6427633;;2.0;1.0
-33.4376559;-70.6636659;;1.0;
-33.4376540776353;-70.5987774256249;;;1.0
-33.4376526;-70.6550369;;2.0;
-33.43765;-70.61122;;1.0;
-33.437645;-70.663681;;1.0;
-33.4376411;-70.6539917;;1.0;
-33.4376405;-70.6112045;;;2.0
-33.4376394;-70.6039181;;2.0;
-33.4376323;-70.6045517;;1.0;
-33.4376286206173;-70.6442536669342;;;1.0
-33.4376286;-70.6442537;;2.0;
-33.4376258;-70.6444434;;1.0;
-33.4376236;-70.642494;;2.0;1.0
-33.4376221;-70.6436996;;1.0;
-33.4376211;-70.590174;;1.0;
-33.4376194;-70.6109368;;1.0;
-33.4376156;-70.6292965;;2.0;
-33.4376155;-70.6797047;;5.0;
-33.43761546621;-70.679704669312;1.0;;
-33.4376144;-70.6356201;;7.0;
-33.4376135;-70.6356213;1.0;2.0;
-33.43760700000001;-70.61137219999999;;;1.0
-33.437607;-70.6113722;1.0;5.0;
-33.4376068;-70.6113739;;3.0;
-33.4376036;-70.6424103;;1.0;
-33.4376035;-70.6270484;3.0;13.0;
-33.4376035;-70.62704839999999;;;9.0
-33.437603;-70.6425355;;1.0;
-33.437603;-70.6337891;;1.0;
-33.437603;-70.6270447;;14.0;
-33.437603;-70.6024399;;1.0;
-33.43760126499831;-70.70457458496094;;;1.0
-33.43760126499831;-70.66586494445801;;;1.0
-33.43760126499831;-70.66449165344238;;;1.0
-33.43760126499831;-70.65093040466309;1.0;;
-33.43760126499831;-70.65050125122069;1.0;;
-33.43760126499831;-70.65041542053223;1.0;;
-33.43760126499831;-70.65032958984375;1.0;;
-33.43760126499831;-70.65015792846678;1.0;;
-33.4376012649983;-70.6504154205322;;;1.0
-33.437601264998;-70.650758743286;;;1.0
-33.4375996;-70.6624699;;1.0;
-33.4375992;-70.6797028;;1.0;
-33.4375992;-70.6418991;;1.0;
-33.4375992;-70.6384277;;2.0;
-33.4375992;-70.6355972;;1.0;
-33.4375989;-70.6098388;;5.0;
-33.4375973;-70.65815979999999;;1.0;
-33.4375923;-70.5990803;;1.0;
-33.4375916;-70.6785049;;1.0;
-33.4375916;-70.6631775;;2.0;
-33.4375916;-70.616806;;2.0;
-33.4375915;-70.6168065;1.0;;
-33.4375904;-70.6785051;;2.0;1.0
-33.4375877;-70.6338425;;3.0;
-33.4375861;-70.5881422;;1.0;
-33.4375851;-70.6192395;;1.0;
-33.4375849;-70.6540747;2.0;2.0;3.0
-33.4375847;-70.6047737;;7.0;
-33.4375839;-70.6047745;;5.0;
-33.4375838;-70.6354746;;1.0;
-33.437582037810664;-70.66383217485229;;;1.0
-33.437582;-70.6638322;;1.0;
-33.437578;-70.635578;5.0;;
-33.4375722;-70.6040731;;1.0;
-33.43757216548289;-70.60407310779111;;;1.0
-33.43756954383623;-70.65681311831425;;;1.0
-33.4375687;-70.608345;;13.0;
-33.4375676;-70.6270591;1.0;1.0;
-33.437567;-70.6084106;1.0;2.0;
-33.437561;-70.6038361;;1.0;
-33.43756;-70.63567;2.0;;
-33.4375572;-70.655304;;1.0;
-33.437557;-70.655304;1.0;1.0;
-33.4375545;-70.6504896;8.0;3.0;2.0
-33.4375534;-70.6504898;;5.0;
-33.4375526;-70.6524761;;1.0;1.0
-33.437552;-70.641948;1.0;;
-33.4375495;-70.6337787;;12.0;11.0
-33.4375478;-70.6475997;;2.0;
-33.4375458;-70.6554337;;1.0;
-33.4375437;-70.6054187;;1.0;
-33.437539;-70.642285;2.0;15.0;17.0
-33.4375343;-70.6422729;;4.0;
-33.4375342;-70.6422752;3.0;4.0;1.0
-33.437530036971;-70.594136552369;1.0;;
-33.43753;-70.5941366;;1.0;
-33.437529640425;-70.650758743286;;;2.0
-33.43752964042464;-70.65084457397461;1.0;;
-33.43752964042464;-70.65075874328613;1.0;;
-33.43752964042464;-70.65067291259766;1.0;;
-33.4375296404246;-70.6508445739746;;;1.0
-33.4375296404246;-70.6506729125977;;;1.0
-33.4375251;-70.6619002;;4.0;
-33.4375251;-70.66190019999999;;;4.0
-33.437522;-70.651812;2.0;2.0;2.0
-33.4375153;-70.6746521;;3.0;
-33.4375139;-70.6636298;;1.0;
-33.4375137;-70.6047396;1.0;1.0;1.0
-33.43751173427197;-70.67966222763062;;;1.0
-33.43751143927753;-70.6553940848045;;;1.0
-33.4375114;-70.6553941;;1.0;
-33.4375076;-70.6060944;;7.0;
-33.4375038;-70.6797943;;16.0;
-33.4375038;-70.5934525;;1.0;
-33.4375029;-70.6797905;;7.0;2.0
-33.4374962;-70.674057;;1.0;
-33.4374962;-70.6551514;;4.0;
-33.437494;-70.6584529;;1.0;
-33.437493976141305;-70.65845289448407;;;1.0
-33.437493828115635;-70.65436363220215;1.0;;
-33.4374924;-70.6618881;;3.0;
-33.4374909;-70.5961109;;2.0;
-33.4374908;-70.6618869;1.0;;
-33.4374862;-70.5940174;;6.0;3.0
-33.4374858;-70.6072024;;1.0;
-33.4374847;-70.594017;;2.0;
-33.4374774;-70.6493821;;5.0;
-33.4374761;-70.644119;;;1.0
-33.4374747;-70.5940196;;5.0;
-33.4374711;-70.6006382;2.0;4.0;
-33.4374711;-70.60063819999999;3.0;;1.0
-33.4374695;-70.6006393;;14.0;
-33.4374659;-70.6263689;;1.0;
-33.4374657;-70.6399841;;2.0;
-33.437465;-70.663661;1.0;1.0;
-33.4374632;-70.644338;;1.0;
-33.4374629;-70.6079093;;;1.0
-33.437462;-70.675858;1.0;;
-33.4374619;-70.6426849;;3.0;
-33.4374619;-70.6110535;;5.0;
-33.437458015792;-70.650844573975;;;1.0
-33.437458015792;-70.650329589844;;;1.0
-33.43745801579185;-70.65101623535156;1.0;;
-33.43745801579185;-70.65084457397461;2.0;;
-33.43745801579185;-70.65058708190918;2.0;;
-33.43745801579185;-70.65032958984375;1.0;;
-33.4374580157918;-70.6505870819092;;;1.0
-33.437455;-70.671072;;;1.0
-33.43745087567738;-70.62157753080032;;;1.0
-33.4374466;-70.6197281;;1.0;
-33.437445;-70.619727;;1.0;
-33.4374436;-70.6418578;;1.0;
-33.4374428;-70.6118622;;2.0;
-33.437439;-70.6635513;;1.0;
-33.437439;-70.64468;;;1.0
